"Matrícula";"Instituição";"Sexo";"Curso";"Turno";"Turma Atual";"Per. Let. Ingresso"
"20201BAFIS0002";"Campus Cariacica";"M";"Bacharelado em Física";"Vespertino";;"2020/1"
"20192BAFIS0045";"Campus Cariacica";"M";"Bacharelado em Física";"Vespertino";;"2019/2"
"20201BAFIS0003";"Campus Cariacica";"F";"Bacharelado em Física";"Vespertino";;"2020/1"
"20192BAFIS0096";"Campus Cariacica";"M";"Bacharelado em Física";"Vespertino";;"2019/2"
"20162BAFIS0078";"Campus Cariacica";"F";"Bacharelado em Física";"Integral";;"2016/2"
"20201BAFIS0004";"Campus Cariacica";"M";"Bacharelado em Física";"Vespertino";;"2020/1"
"20192BAFIS0070";"Campus Cariacica";"M";"Bacharelado em Física";"Vespertino";;"2019/2"
"20201BAFIS0006";"Campus Cariacica";"F";"Bacharelado em Física";"Vespertino";;"2020/1"
"20192BAFIS0134";"Campus Cariacica";"M";"Bacharelado em Física";"Vespertino";;"2019/2"
"20192BAFIS0053";"Campus Cariacica";"M";"Bacharelado em Física";"Vespertino";;"2019/2"
"20202BAFIS0001";"Campus Cariacica";"M";"Bacharelado em Física";"Integral";"20202.BAFIS.8";"2020/2"
"20201BAFIS0001";"Campus Cariacica";"M";"Bacharelado em Física";"Vespertino";;"2020/1"
"20201BAFIS0007";"Campus Cariacica";"M";"Bacharelado em Física";"Vespertino";"20201.BAFIS.9V";"2020/1"
"20162BAFIS0094";"Campus Cariacica";"M";"Bacharelado em Física";"Integral";;"2016/2"
"20202BAFIS0002";"Campus Cariacica";"F";"Bacharelado em Física";"Integral";"20202.BAFIS.8";"2020/2"
"20202BAFIS0003";"Campus Cariacica";"M";"Bacharelado em Física";"Integral";"20202.BAFIS.8";"2020/2"
"20182BAFIS0080";"Campus Cariacica";"F";"Bacharelado em Física";"Vespertino";;"2018/2"
"20192BAFIS0010";"Campus Cariacica";"M";"Bacharelado em Física";"Vespertino";;"2019/2"
"20182BAFIS0072";"Campus Cariacica";"M";"Bacharelado em Física";"Vespertino";;"2018/2"
"20162BAFIS0108";"Campus Cariacica";"F";"Bacharelado em Física";"Integral";;"2016/2"
"20182BAFIS0056";"Campus Cariacica";"M";"Bacharelado em Física";"Vespertino";;"2018/2"
"20182ENPRO0010";"Campus Cariacica";"M";"Engenharia de Produção";"Noturno";;"2018/2"
"20131ENPRO0031";"Campus Cariacica";"F";"Engenharia de Produção";"Integral";;"2013/1"
"20142ENPRO0029";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2014/2"
"20152ENPRO0034";"Campus Cariacica";"F";"Engenharia de Produção";"Integral";;"2015/2"
"20171ENPRO0359";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2017/1"
"20151ENPRO0303";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2015/1"
"20201ENPRO0460";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2020/1"
"20151ENPRO0010";"Campus Cariacica";"F";"Engenharia de Produção";"Integral";;"2015/1"
"20191ENPRO0450";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2019/1"
"20162ENPRO0023";"Campus Cariacica";"F";"Engenharia de Produção";"Integral";;"2016/2"
"20131ENPRO0392";"Campus Cariacica";"F";"Engenharia de Produção";"Integral";;"2013/1"
"20161ENPRO0017";"Campus Cariacica";"F";"Engenharia de Produção";"Integral";;"2016/1"
"20201ENPRO0257";"Campus Cariacica";"F";"Engenharia de Produção";"Integral";;"2020/1"
"20151ENPRO0419";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2015/1"
"20121ENPRO0034";"Campus Cariacica";"F";"Engenharia de Produção";"Integral";;"2012/1"
"20191ENPRO0140";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2019/1"
"20141ENPRO0047";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2014/1"
"20191ENPRO0370";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2019/1"
"20181ENPRO0009";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2018/1"
"20191ENPRO0388";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2019/1"
"20162ENPRO0031";"Campus Cariacica";"F";"Engenharia de Produção";"Integral";;"2016/2"
"20201ENPRO0443";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2020/1"
"20191ENPRO0078";"Campus Cariacica";"F";"Engenharia de Produção";"Integral";;"2019/1"
"20112ENPRO0019";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2011/2"
"20201ENPRO0419";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2020/1"
"20181ENPRO0488";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2018/1"
"20192ENPRO0017";"Campus Cariacica";"F";"Engenharia de Produção";"Integral";;"2019/2"
"20161ENPRO0513";"Campus Cariacica";"F";"Engenharia de Produção";"Integral";;"2016/1"
"20112ENPRO0124";"Campus Cariacica";"F";"Engenharia de Produção";"Integral";;"2011/2"
"20171ENPRO0090";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2017/1"
"20162ENPRO0040";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2016/2"
"20191ENPRO0027";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2019/1"
"20191ENPRO0159";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2019/1"
"20191ENPRO0310";"Campus Cariacica";"F";"Engenharia de Produção";"Integral";;"2019/1"
"20141ENPRO0098";"Campus Cariacica";"F";"Engenharia de Produção";"Integral";;"2014/1"
"20131ENPRO0066";"Campus Cariacica";"F";"Engenharia de Produção";"Integral";;"2013/1"
"20191ENPRO0086";"Campus Cariacica";"F";"Engenharia de Produção";"Integral";;"2019/1"
"20151ENPRO0290";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2015/1"
"20191ENPRO0493";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2019/1"
"20142ENPRO0010";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2014/2"
"20181ENPRO0006";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2018/1"
"20141ENPRO0373";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2014/1"
"20201ENPRO0451";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2020/1"
"20181ENPRO0031";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2018/1"
"20141ENPRO0101";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2014/1"
"20191ENPRO0175";"Campus Cariacica";"F";"Engenharia de Produção";"Integral";;"2019/1"
"20131ENPRO0600";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2013/1"
"20162ENPRO0058";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2016/2"
"20151ENPRO0087";"Campus Cariacica";"F";"Engenharia de Produção";"Integral";;"2015/1"
"20171ENPRO0413";"Campus Cariacica";"F";"Engenharia de Produção";"Integral";;"2017/1"
"20171ENPRO0200";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2017/1"
"20181ENPRO0005";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2018/1"
"20201ENPRO0044";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2020/1"
"20121ENPRO0107";"Campus Cariacica";"F";"Engenharia de Produção";"Integral";;"2012/1"
"20132ENPRO0153";"Campus Cariacica";"F";"Engenharia de Produção";"Integral";;"2013/2"
"20181ENPRO0012";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2018/1"
"20181ENPRO0013";"Campus Cariacica";"F";"Engenharia de Produção";"Integral";;"2018/1"
"20151ENPRO0095";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2015/1"
"20191ENPRO0248";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2019/1"
"20171ENPRO0430";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2017/1"
"20161ENPRO0181";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2016/1"
"20201ENPRO0050";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2020/1"
"20201ENPRO0230";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2020/1"
"20191ENPRO0400";"Campus Cariacica";"F";"Engenharia de Produção";"Integral";;"2019/1"
"20161ENPRO0157";"Campus Cariacica";"F";"Engenharia de Produção";"Integral";;"2016/1"
"20181ENPRO0518";"Campus Cariacica";"F";"Engenharia de Produção";"Noturno";;"2018/1"
"20191ENPRO0280";"Campus Cariacica";"F";"Engenharia de Produção";"Integral";;"2019/1"
"20181ENPRO0410";"Campus Cariacica";"F";"Engenharia de Produção";"Integral";;"2018/1"
"20201ENPRO0184";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2020/1"
"20161ENPRO0394";"Campus Cariacica";"F";"Engenharia de Produção";"Integral";;"2016/1"
"20201ENPRO0125";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2020/1"
"20191ENPRO0035";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2019/1"
"20201ENPRO0043";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";"20201.ENPRO.1";"2020/1"
"20161ENPRO0050";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2016/1"
"20151ENPRO0354";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2015/1"
"20181ENPRO0437";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2018/1"
"20151ENPRO0150";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2015/1"
"20191ENPRO0116";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2019/1"
"20141ENPRO0152";"Campus Cariacica";"F";"Engenharia de Produção";"Integral";;"2014/1"
"20192ENPRO0033";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2019/2"
"20191ENPRO0272";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2019/1"
"20191ENPRO0132";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2019/1"
"20171ENPRO0537";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2017/1"
"20201ENPRO0311";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";"20201.ENPRO.1";"2020/1"
"20161ENPRO0190";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2016/1"
"20171ENPRO0081";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2017/1"
"20201ENPRO0222";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";"20201.ENPRO.1";"2020/1"
"20201ENPRO0095";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";"20201.ENPRO.1";"2020/1"
"20181ENPRO0015";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2018/1"
"20171ENPRO0502";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2017/1"
"20111ENPRO0010";"Campus Cariacica";"F";"Engenharia de Produção";"Integral";;"2011/1"
"20191ENPRO0353";"Campus Cariacica";"F";"Engenharia de Produção";"Integral";;"2019/1"
"20171ENPRO0146";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2017/1"
"20181ENPRO0020";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2018/1"
"20141ENPRO0420";"Campus Cariacica";"F";"Engenharia de Produção";"Integral";;"2014/1"
"20161ENPRO0068";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2016/1"
"20151ENPRO0443";"Campus Cariacica";"F";"Engenharia de Produção";"Integral";;"2015/1"
"20181ENPRO0016";"Campus Cariacica";"F";"Engenharia de Produção";"Integral";;"2018/1"
"20141ENPRO0489";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2014/1"
"20151ENPRO0168";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2015/1"
"20161ENPRO0459";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2016/1"
"20151ENPRO0362";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2015/1"
"20191ENPRO0213";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2019/1"
"20191ENPRO0230";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2019/1"
"20201ENPRO0290";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2020/1"
"20171ENPRO0049";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2017/1"
"20171ENPRO0154";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2017/1"
"20171ENPRO0162";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2017/1"
"20152ENPRO0042";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2015/2"
"20191ENPRO0124";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2019/1"
"20141ENPRO0322";"Campus Cariacica";"F";"Engenharia de Produção";"Integral";;"2014/1"
"20191ENPRO0329";"Campus Cariacica";"F";"Engenharia de Produção";"Integral";;"2019/1"
"20191ENPRO0256";"Campus Cariacica";"F";"Engenharia de Produção";"Integral";;"2019/1"
"20152ENPRO0050";"Campus Cariacica";"F";"Engenharia de Produção";"Integral";;"2015/2"
"20161ENPRO0114";"Campus Cariacica";"F";"Engenharia de Produção";"Integral";;"2016/1"
"20202ENPRO0018";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2020/2"
"20191ENPRO0507";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2019/1"
"20191ENPRO0205";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2019/1"
"20191ENPRO0477";"Campus Cariacica";"F";"Engenharia de Produção";"Integral";;"2019/1"
"20171ENPRO0499";"Campus Cariacica";"F";"Engenharia de Produção";"Integral";;"2017/1"
"20131ENPRO0406";"Campus Cariacica";"F";"Engenharia de Produção";"Integral";;"2013/1"
"20171ENPRO0170";"Campus Cariacica";"F";"Engenharia de Produção";"Integral";;"2017/1"
"20192ENPRO0025";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2019/2"
"20201ENPRO0427";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2020/1"
"20191ENPRO0442";"Campus Cariacica";"F";"Engenharia de Produção";"Integral";;"2019/1"
"20201ENPRO0010";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2020/1"
"20132ENPRO0030";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2013/2"
"20181ENPRO0496";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2018/1"
"20181ENPRO0004";"Campus Cariacica";"F";"Engenharia de Produção";"Integral";;"2018/1"
"20171ENPRO0340";"Campus Cariacica";"F";"Engenharia de Produção";"Integral";;"2017/1"
"20191ENPRO0345";"Campus Cariacica";"F";"Engenharia de Produção";"Integral";;"2019/1"
"20191ENPRO0418";"Campus Cariacica";"F";"Engenharia de Produção";"Integral";;"2019/1"
"20171ENPRO0448";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2017/1"
"20152ENPRO0018";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2015/2"
"20201ENPRO0400";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2020/1"
"20181ENPRO0003";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2018/1"
"20161ENPRO0246";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2016/1"
"20201ENPRO0303";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2020/1"
"20181ENPRO0021";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2018/1"
"20201ENPRO0036";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2020/1"
"20132ENPRO0056";"Campus Cariacica";"F";"Engenharia de Produção";"Integral";;"2013/2"
"20171ENPRO0235";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2017/1"
"20191ENPRO0051";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2019/1"
"20201ENPRO0176";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";"20201.ENPRO.1";"2020/1"
"20151ENPRO0206";"Campus Cariacica";"F";"Engenharia de Produção";"Integral";;"2015/1"
"20181ENPRO0008";"Campus Cariacica";"F";"Engenharia de Produção";"Integral";;"2018/1"
"20161ENPRO0289";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2016/1"
"20151ENPRO0460";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2015/1"
"20131ENPRO0589";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2013/1"
"20161ENPRO0203";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2016/1"
"20092ENPRO0380";"Campus Cariacica";"F";"Engenharia de Produção";"Integral";;"2009/2"
"20131ENPRO0554";"Campus Cariacica";"F";"Engenharia de Produção";"Integral";;"2013/1"
"20141ENPRO0225";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2014/1"
"20161ENPRO0220";"Campus Cariacica";"F";"Engenharia de Produção";"Integral";;"2016/1"
"20151ENPRO0192";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2015/1"
"20181ENPRO0034";"Campus Cariacica";"F";"Engenharia de Produção";"Integral";;"2018/1"
"20171ENPRO0251";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2017/1"
"20121ENPRO0220";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2012/1"
"20191ENPRO0302";"Campus Cariacica";"F";"Engenharia de Produção";"Integral";;"2019/1"
"20201ENPRO0478";"Campus Cariacica";"F";"Engenharia de Produção";"Integral";;"2020/1"
"20201ENPRO0053";"Campus Cariacica";"F";"Engenharia de Produção";"Integral";;"2020/1"
"20201ENPRO0338";"Campus Cariacica";"F";"Engenharia de Produção";"Integral";;"2020/1"
"20171ENPRO0138";"Campus Cariacica";"F";"Engenharia de Produção";"Integral";;"2017/1"
"20161ENPRO0475";"Campus Cariacica";"F";"Engenharia de Produção";"Integral";;"2016/1"
"20102ENPRO0186";"Campus Cariacica";"F";"Engenharia de Produção";"Integral";;"2010/2"
"20161ENPRO0467";"Campus Cariacica";"F";"Engenharia de Produção";"Integral";;"2016/1"
"20201ENPRO0141";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2020/1"
"20191ENPRO0191";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2019/1"
"20171ENPRO0189";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2017/1"
"20191ENPRO0396";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2019/1"
"20181ENPRO0022";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2018/1"
"20201ENPRO0168";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2020/1"
"20181ENPRO0023";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2018/1"
"20201ENPRO0150";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";"20201.ENPRO.1";"2020/1"
"20171ENPRO0510";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2017/1"
"20191ENPRO0060";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2019/1"
"20151ENPRO0273";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2015/1"
"20142ENPRO0045";"Campus Cariacica";"F";"Engenharia de Produção";;;"2014/2"
"20181ENPRO0240";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2018/1"
"20161ENPRO0076";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2016/1"
"20151ENPRO0052";"Campus Cariacica";"F";"Engenharia de Produção";"Integral";;"2015/1"
"20142ENPRO0053";"Campus Cariacica";"F";"Engenharia de Produção";"Integral";;"2014/2"
"20141ENPRO0497";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2014/1"
"20201ENPRO0024";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2020/1"
"20121ENPRO0280";"Campus Cariacica";"F";"Engenharia de Produção";"Integral";;"2012/1"
"20181ENPRO0500";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2018/1"
"20151ENPRO0060";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2015/1"
"20181ENPRO0380";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2018/1"
"20201ENPRO0005";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2020/1"
"20181ENPRO0025";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2018/1"
"20171ENPRO0022";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2017/1"
"20161ENPRO0327";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2016/1"
"20201ENPRO0249";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2020/1"
"20201ENPRO0397";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2020/1"
"20201ENPRO0117";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";"20201.ENPRO.1";"2020/1"
"20191ENPRO0337";"Campus Cariacica";"M";"Engenharia de Produção";"Integral";;"2019/1"
